"Bienvenue, Marcella",interviewer
"Coutts-Smith, Kenneth",author
"Filliou, Robert",author
"Higgins, Dick",author
"Robertson, Clive",author
"Bronson, A A",collaborator
"Coutts-Smith, Kenneth",collaborator
"Dyson, Brian",collaborator
"Gale, Peggy",collaborator
"Goldberg, Michael",collaborator
"Higgins, Dick",collaborator
"Lewis, Glenn",collaborator
"McCaffery, Steve",collaborator
"Morris, Michael",collaborator
"Nations, Opal L.",collaborator
"Oswald, John",interviewee
"Sherman, Tom",collaborator
"Sujir, Leila",collaborator
"Fox, Charlie",photographer
"Hargrave, David",photographer
"Robertson, Clive",editor
"Bienvenue, Marcella",editor
"Hargrave, David",photographer
"Bienvenue, Marcella",collaborator
"Joyner, J. Brooks",collaborator
"Dyson, Brian",collaborator
"Sujir, Leila",collaborator
"Bull, Hank",collaborator
"Hutton, Randy",collaborator
"Walker, Victoria",collaborator
"Robertson, Clive",interviewer
"D'Or, Vic",interviewee
"Dragu, Margaret",interviewee
"Nations, Opal L.",author
"Dyson, Brian",interviewer
"Cumming, Robert",interviewee
"Moeller, Peter",author
"Maclennan, Joss",collaborator
"Godfree, Pamela",collaborator
"Hoffman, Edie",collaborator
"Fraticelli, Rina",collaborator
"Robinson, Gillian",collaborator
"Tregebov, Rhea",collaborator
"Gautreau, Suzanne",collaborator
"Smart, Carolyn",collaborator
"Maclennan, Joss",designer
"Fernie, Lynne",collaborator
"Crandall, Sheilagh",collaborator
"Fisher, Jennifer",collaborator
"Smith, Louise",collaborator
"Tregebov, Rhea",author
"Mallinson, Anna",poet
"Harrison, Jeanne",poet
"Patterson, Janet",author
"Benns, Susanna",author
"Harrison, A.s.a.",author
"Lushington, Kate",author
"Pearson, Ann",photographer
"Klein, Yvonne",author
"McCormack, Thelma",author
"Kwinter, Kerri",author
"Godfree, Pamela",author
"Fraticelli, Rina",author
"Hoffman, Edie",author
"Gustafson, Linda",author
"Rosenberg, Harriet",author
"Forman, Freda",author
"Maclennan, Joss",author
"Bateman, Bitsy",collaborator
"Stermac, Daria",collaborator
"Littlejohn, Maureen",collaborator
"Garfield, Louise",collaborator
"Hladki, Janice",collaborator
"Householder, Johanna",collaborator
"Parr, Yvette",author
"Maclennan, Joss",author
"Block, Sheila",collaborator
"Higdon, Christine",collaborator
"Silvera, Makeda",collaborator
"Waring, Wendy",collaborator
"Elias, Lee Ann",collaborator
"Alfano, Michele",collaborator
"Fulford, Margaret",collaborator
"Komori, Leslie",collaborator
"Godfree, Pamela",collaborator
"Keir, Alex",collaborator
"McWatt, Tessa",collaborator
"Patterson, Janet",collaborator
"Tregebov, Rhea",collaborator
"Higdon, Christine",designer
"Silvera, Makeda",author
"O'Connell, Dorothy",author
"Olenick, Roberta",author
"Lambton, Gwen",author
"Hughes, Nym",author
"Brand, Dionne",author
"Kuhn, Connie",author
"Sand, Cy-Thea",author
"Billy, Mary",author
"Horodyski, Mary",author
"Sykes, Joy",author
"Frost, Wendy",author
"Valiquette, Michele",author
"Braid, Kate",poet
"Parks, Joy",poet
"Macdonald, Claudia",poet
"Shreve, Sandy",poet
"Tranfield, Pam",poet
"Arnott, Joanne",poet
"Landale, Zoë",poet
"Ballinger, Karen",poet
"Parks, Joy",poet
"Sand, Cy-Thea",author
"Mohabeer, Michelle",author
"Phillips, Mike",photographer
"Thornhill, Jan",illustrator
"Maclennan, Joss",collaborator
"Godfree, Pamela",collaborator
"Hoffman, Edie",collaborator
"Fraticelli, Rina",collaborator
"Robinson, Gillian",collaborator
"Tregebov, Rhea",collaborator
"Gautreau, Suzanne",collaborator
"Smart, Carolyn",collaborator
"Gormley, Jo-Ann",collaborator
"Block, Sheila",collaborator
"Trafford, Mary",illustrator
"Taylor, Susan",collaborator
"Wortsman, Wendy",illustrator
"Moulton, Carlyn",author
"Patterson, Janet",collaborator
"Paxton, Maureen",illustrator
"Jones, Jeremy",photographer
"Elias, Lee Ann",collaborator
"Laing, Linda",collaborator
"Poteet, Susan",collaborator
"Taylor, Susan",collaborator
"Flood, Cynthia",author
"Lee, Bibbi",author
"Endicott-Small, Shirley",author
"Posner, Judy",author
"Yawney, Carole",author
"Gupta, Nila",author
"Moulton, Carlyn",author
"Klein, Yvonne",author
"Cornwall, Paula",author
"Stevenson, Judi",author
"Allen, Lillian",poet
"Mouré, Erin",poet
"Williams, Pamela",poet
"Silvera, Ayoola",illustrator
"Douglas-Drinkwater, Susan",collaborator
"Gupta, Nila",collaborator
"Mahalek, Gina",collaborator
"Nixon, Anne",collaborator
"Silvera, Makeda",collaborator
"Gustafson, Linda",collaborator
"Higdon, Christine",collaborator
"Jarosz, Kate",collaborator
"Moulton, Carlyn",collaborator
"Casper, Claudia",collaborator
"Draaisma, Muriel",collaborator
"Kwinter, Kerri",photographer
"Nixon, Anne",collaborator
"Godfree, Pamela",collaborator
"Fulford, Margaret",collaborator
"Elliot, Martha",collaborator
"Keir, Alex",collaborator
"Tregebov, Rhea",collaborator
"Block, Sheila",collaborator
"Waring, Wendy",collaborator
"Elias, Lee Ann",collaborator
"Laing, Linda",collaborator
"Poteet, Susan",collaborator
"Sand, Cy-Thea",author
"Desai, Neera",author
"Peacocke, Nan",author
"Green, Cecilia",author
"Wong, Nellie",author
"Fulford, Margaret",author
"Hamutenya, Lucia",interviewee
"Coramai, Laura",interviewer
"Fulford, Margaret",interviewer
"Higdon, Christine",designer
"Xiaohua, Shi",interviewee
"Murphy, Pat",interviewee
"Murphy, Pat",author
"Moran, Mary",poet
"Patterson, Janet",collaborator
"Goldberg, Hinda",collaborator
"McWatt, Tessa",collaborator
"Sturman, Susan",collaborator
"Silvera, Makeda",collaborator
"Higdon, Christine",collaborator
"Casper, Claudia",collaborator
"Fulford, Margaret",collaborator
"Rieger, Faye Scott",collaborator
"Atin, Tracey",collaborator
"Geltner, Gail",illustrator
"Graham, Heather",illustrator
"Klunder, Barbara",illustrator
"Clausen, Jan",author
"Wortsman, Wendy",illustrator
"Cairncross, Larissa",collaborator
"Martin, Stephanie",collaborator
"Maclennan, Joss",collaborator
"Sturman, Susan",collaborator
"Toffoli, Denyze",collaborator
"Khosla, Prabha",collaborator
"Paxton, Maureen",illustrator
"Paxton, Maureen",collaborator
"Philip, Marlene Nourbese",author
"Bienvenue, Marcella",editor
"Robertson, Clive",editor
"Bull, Hank",editor
"Bronson, A A",editor
"Dyson, Brian",editor
"McCaffery, Steve",editor
"Filliou, Robert",editor
"Sujir, Leila",editor
"Walker, Victoria",editor
"Woodrow, Paul",editor
"Hargrave, David",photographer
"Joyner, Brooks",author
"McCaffery, Steve",author
"Robertson, Clive",author
"Woodrow, Paul",author
"Loeffler, Carl",interviewee
"Craig, Kate",interviewee
"Tourbin, Dennis",interviewee
"Sujir, Leila",interviewer
"Walker, Victoria",interviewer
"Block, Sheila",collaborator
"Higdon, Christine",collaborator
"Silvera, Makeda",collaborator
"Waring, Wendy",collaborator
"Casper, Claudia",collaborator
"Elias, Lee Ann",collaborator
"Alfano, Michele",collaborator
"Fulford, Margaret",collaborator
"Komori, Leslie",collaborator
"Godfree, Pamela",collaborator
"Keir, Alex",collaborator
"McWatt, Tessa",collaborator
"Patterson, Janet",collaborator
"Tregebov, Rhea",collaborator
"Higdon, Christine",designer
"Yoon, Jean",author
"Kearns, Janet",author
"Kogawa, Joy",author
"Clark, Eliza",author
"Shaw, Joan Fern",author
"Mouré, Erin",poet
"Oxendine, Pamela",poet
"Danys, Milda",poet
"Motoi, Ina",poet
"Jewell, Terri L.",poet
"Zamora, Daisy",poet
"McInnis, Nadine",poet
"Parson, Julie",poet
"Belli, Giaconda",poet
"Chase, Gillian",poet
"Barrett, Carol",poet
"Espinet, Ramabai",poet
"Carty, Linda",author
"Waring, Wendy",interviewer
"Onodera, Midi",interviewee
"Komori, Leslie",interviewer
"Kogawa, Joy",interviewee
"Bannerji, Himani",interviewer
"von Trotta, Margarethe",interviewee
"Martin, Stephanie",photographer
"Aggarwal, Pramila",author
"Geltner, Gail",author
"Alfano, Michele",author
"Tregebov, Rhea",author
"Mason, Joyce",author
"Valverde, Mariana",author
"LaFrance, Laurie",illustrator
"Dionisi, Sandra",illustrator
"Thornhill, Jan",illustrator
"Maclennan, Joss",illustrator
"Braggins, Donna",collaborator
"Matthews, Jan",collaborator
"Roulston, Christine",collaborator
"Maclennan, Joss",collaborator
"Maxwell, Denise",collaborator
"Hoffman, Edie",collaborator
"Fraticelli, Rina",collaborator
"Godfree, Pamela",collaborator
"Tregebov, Rhea",collaborator
"Carney, Gaynor",collaborator
"Smart, Carolyn",collaborator
"Maxwell, Denise",designer
"Fernie, Lynne",collaborator
"Crandall, Sheilagh",collaborator
"Carney, Gaynor",collaborator
"Fisher, Jennifer",collaborator
"Smith, Louise",collaborator
"Tregebov, Rhea",author
"Smart, Carolyn",author
"McLean, Anne",author
"Collins, Anne",author
"Nemiroff, Greta Hofmann",author
"Atwood, Margaret",author
"Meigs, Mary",author
"Call, Clara Oakley",author
"Concordia, Elda",author
"Marshall, April",author
"Bass, Ellen",poet
"Szumigalski, Anne",poet
"Meigs, Mary",poet
"Borson, Roo",poet
"Frazier, Karen",poet
"Mouré, Erin",poet
"Bowering, Marilyn",poet
"Straayer, Arny Christine",poet
"Ward, Meagan",author
"Wilcox, Beth",author
"Gormley, Jo-Ann",collaborator
"Block, Sheila",collaborator
"Bell, Gay",collaborator
"Fraticelli, Rina",collaborator
"Meigs, Mary",illustrator
"Leduc, Lucile",photographer
"Mahoney, Elinor",illustrator
"Paxton, Maureen",illustrator
"Maclennan, Joss",collaborator
"Godfree, Pamela",collaborator
"Hoffman, Edie",collaborator
"Fraticelli, Rina",collaborator
"Robinson, Gillian",collaborator
"Tregebov, Rhea",collaborator
"Gautreau, Suzanne",collaborator
"Smart, Carolyn",collaborator
"Gormley, Jo-Ann",collaborator
"Block, Sheila",collaborator
"Crandall, Sheilagh",collaborator
"Taylor, Susan",collaborator
"Smart, Carolyn",author
"Diamond, Sara",author
"Hubbs, Joanna",author
"Robinson, Gillian",author
"De Guevara, Lina Ladron",author
"Wallace, Bronwen",poet
"Bacon, Theresa",poet
"Bass, Ellen",poet
"Harris, Ethel",poet
"Harris, Maureen",poet
"Oxendine, Pamela",poet
"Swan, Susan",poet
"Itter, Carole",author
"Mathers, Ann",author
"Poteet, Susan",author
"Heinzweig, Helen",author
"Smyth, Donna E.",author
"Hutchinson, Lynn",illustrator
"Paxton, Maureen",illustrator
"Fernie, Lynne",collaborator
"Bailey, Beatrice",collaborator
"Stermac, Daria",collaborator
"Littlejohn, Maureen",collaborator
"Garfield, Louise",collaborator
"Hladki, Janice",collaborator
"Householder, Johanna",collaborator
"Parr, Yvette",author
"Kerner, Fred",author
"Robertson, Clive",editor
"Bienvenue, Marcella",editor
"Hargrave, David",photographer
"Blair, Eric",collaborator
"Bronson, A A",collaborator
"Coutts-Smith, Kenneth",collaborator
"Dyson, Brian",collaborator
"Gale, Peggy",collaborator
"Goldberg, Michael",collaborator
"Higgins, Dick",collaborator
"Nations, Opal L.",collaborator
"Lewis, Glenn",collaborator
"Loeffler, Carl",collaborator
"MacCaffery, Steve",collaborator
"Morris, Michael",collaborator
"Sherman, Tom",collaborator
"Sujir, Leila",collaborator
"Bienvenue, Marcella",collaborator
"Dyson, Brian",
"Cumming, Robert",
"Moeller, Peter",
"Dragu, Margaret",interviewer
"Robertson, Clive",interviewer
"Bienvenue, Marcella",interviewer
"Mays, John Bentley",interviewee
"Covit, Linda",interviewee
"Goldberg, Michael",interviewer
"Wong, Paul",interviewee
"Dragu, Margaret",author
"Loeffler, Carl",author
"Blair, Eric",author
"Sujir, Leila",author
"Preuss, Shawn",photographer
"Hewton, Sandra",photographer
"Backus, Jules",photographer
"Allison, Gay",collaborator
"Fernie, Lynne",collaborator
"Kirkwood, Hilda",collaborator
"Sheard, Charlene",collaborator
"Allison, Gay",editor
"Aubert, Rosemary",editor
"Fernie, Lynne",editor
"Godard, Barbara",editor
"Kirkwood, Hilda",editor
"Sheard, Charlene",editor
"Appeldoorn, Beth",collaborator
"Davey, Linda",collaborator
"Lever, Bernice",collaborator
"Rapoport, Janis",collaborator
"Fernie, Lynne",designer
"Brady, Elizabeth",collaborator
"Black, Ayanna",collaborator
"Hellard, Sandy",designer
"Igier, Gisele",collaborator
"Kasper, Fred",collaborator
"Kasper, Vancy",collaborator
"Lansdown, Trish",collaborator
"Matthews, Joyce",collaborator
"Meyers, Chris",collaborator
"Sachs, Harriet",collaborator
"Saxer, Dena",collaborator
"Wales, Dee",collaborator
"Warland, Betsy",collaborator
"Brand, Dionne",poet
"Cloutier, Cécile",poet
"Conway, Rosalind Eve",poet
"di Michele, Mary",poet
"Jenoff, Marvyne",poet
"Kasper, Vancy",poet
"Lever, Bernice",poet
"Patriarca, Gianna",poet
"Paxton, Maureen",poet
"Rapoport, Janis",poet
"Sheard, Charlene",poet
"Stein, Margarita",poet
"Wallace, Ann",poet
"Warland, Betsy",poet
"Zonailo, Carolyn",poet
"Agger, Ellen",author
"Aubert, Rosemary",author
"Brossard, Nicole",author
"Duncan, Erika",author
"Hauser, Gwen",author
"Jenoff, Marvyne",author
"Kirkwood, Hilda",author
"Nicol, Nancy",author
"Orenstein, Gloria",author
"Spore, Margaret Dwight",author
"Wales, Melody",author
"Zimmerman, Susan",author
"Bannerji, Himani",collaborator
"Godfree, Pamela",collaborator
"Tregebov, Rhea",collaborator
"Gautreau, Suzanne",collaborator
"Gormley, Jo-Ann",collaborator
"Block, Sheila",collaborator
"Taylor, Susan",collaborator
"Patterson, Janet",collaborator
"Elias, Lee Ann",collaborator
"Laing, Linda",collaborator
"Poteet, Susan",collaborator
"Taylor, Susan",collaborator
"Green, Cecilia",author
"Khosla, Prabha",author
"Pheasant, Karen",author
"Silvera, Makeda",author
"Gupta, Nila",author
"Roja, Clarita",poet
"Hamilton, Sylvia",poet
"September, Dee",poet
"Cooper, Pamela",poet
"Sakamoto, Kerri",author
"Bannerji, Himani",author
"Namjoshi, Suniti",author
"Pilowsky-Santos, Judith",author
"Douglas-Drinkwater, Susan",collaborator
"Gupta, Nila",editor
"Mahalek, Gina",collaborator
"Nixon, Anne",collaborator
"Silvera, Makeda",editor
"Gustafson, Linda",collaborator
"Higdon, Christine",collaborator
"Casper, Claudia",collaborator
"Draaisma, Muriel",collaborator
"Gore, Anita",author
"Nipp, Dora",author
"Thornhill, Esmeralda",author
"Phillips, Donna",author
"Hinkson, Desiree",author
"Brand, Dionne",collaborator
"Martin, Stephanie",designer
"Friedman, Elyse",collaborator
"Philip, Marlene",collaborator
"Martin, Stephanie",collaborator
"Dhar, Meena",collaborator
"Murphy, Pat",collaborator
"Osborne, Hope",collaborator
"Tregebov, Alan",collaborator
"Sturman, Susan",collaborator
"Cooper, Pamela",collaborator
"Littlejohn, Maureen",collaborator
"Wyndels, Lisa",collaborator
"Carmi, Sophia",collaborator
"Waring, Wendy",collaborator
"Iserhoff, Juliette",collaborator
"Pachano, Martha",collaborator
"Godfree, Pamela",photographer
"Martin, Stephanie",photographer
"Dhar, Meena",illustrator
"Pachano, Martha",author
"Block, Sheila",editor
"Higdon, Christine",editor
"Silvera, Makeda",editor
"Waring, Wendy",editor
"Casper, Claudia",collaborator
"Elias, Lee Ann",collaborator
"Elliot, Martha",collaborator
"Fulford, Margaret",collaborator
"Furgiuele, Rita",collaborator
"Godfree, Pamela",collaborator
"Goldberg, Hinda",collaborator
"Keir, Alex",collaborator
"Laing, Linda",collaborator
"McWatt, Tessa",collaborator
"Nixon, Anne",collaborator
"Patterson, Janet",collaborator
"Tregebov, Rhea",collaborator
"Chaske, Ivy",editor
"Fife, Connie",editor
"Champagne, Jan",editor
"King, Edna",editor
"Chaske, Ivy",author
"Fife, Connie",author
"Bird, Gloria",poet
"Brant, Beth",author
"Awiakta, Marilou",author
"Endrezze-Danielson, Anita",poet
"LaDuke, Winona",author
"Levchuk, Berenice B.",poet
"Rendon, Marcie",author
"DeClue, Charlotte",poet
"Logan, Arlene",organizer
"Trasil, Mililani",compiler
"Vigil, Pircilla",organizer
"Woody, Elizabeth",poet
"Foushée, Lea",compiler
"Seale, Doris",poet
"Smith, Barbara",author
"King, Edna",poet
"Gould, Janice",poet
"Sardella, Kateri",poet
"Cooper, Karen Coody",poet
"Awiakta, Marilou",poet
"Moran, Mary",poet
"Keeshig-Tobias, Lenore",poet
"Gerard-Hameline, Mary Ann",poet
"Naranjo-Morse, Nora",poet
"Hogan, Linda",poet
"Isom, Joan Shaddox",poet
"Sadongei, A.",poet
"Bruised Head, Shirley",poet
"Rendon, Marcie",poet
"Tailfeathers, Esther",poet
"Berland, Jody",editor
"Sorensen, Carol",editor
"Creighton-Kelly, Chris",editor
"Bruck, Peter",editor
"Raboy, Marc",editor
"Davies, Ioan",editor
"Davis, Christine",editor
"Donegan, Rosemary",editor
"Ditta, Susan",director
"Sorensen, Carol",director
"Gagnon, Monika",editor
"McLachlan, Ian",editor
"Miles, Geoff",editor
"O'Connor, Alan",editor
"Banning, Kass",director
"Pottie, Ambrose",designer
"Varga, Ivan",director
"Wilson, Alexander",editor
"Comer, Anne",collaborator
"Wilson, Alexander",editor
"Berland, Jody",director
"Davies, Ioan",director
"McLachlan, Ian",director
"Meisel, John",director
"Varga, Ivan",director
"Greenberg, Evelyn",collaborator
"O'Connor, Alan",collaborator
"Gagnon, Monika",collaborator
"Miles, Geoff",collaborator
"Sorensen, Carol",collaborator
"Donegan, Rosemary",director
"Zisman, Alex",collaborator
"Sorensen, Carol",collaborator
"Gagnon, Monika",author
"Miles, Geoff",author
"Davies, Ioan",author
"Root, Deborah",author
"Taylor, Ian",author
"Kibbins, Gary",author
"Livingston, John",author
"Longfellow, Brenda",collaborator
"Nixon, Rob",author
"Harcourt, Peter",author
"Steven, Peter",author
"O'Connor, Alan",author
"Simmons, Debbie",collaborator
"Forbes, Dinah",collaborator
"Lum, Do-Ming",collaborator
"Maclennan, Joss",collaborator
"Godfree, Pamela",collaborator
"Hoffman, Edie",collaborator
"Fraticelli, Rina",collaborator
"Robinson, Gillian",collaborator
"Tregebov, Rhea",collaborator
"Gautreau, Suzanne",collaborator
"Smart, Carolyn",collaborator
"Gormley, Jo-Ann",collaborator
"Block, Sheila",collaborator
"Crandall, Sheilagh",collaborator
"Taylor, Susan",collaborator
"Fernie, Lynne",collaborator
"Goldsmith, Penny",collaborator
"Herringer, Barbara",collaborator
"Marchessault, Jovette",collaborator
"Sand, Cy-Thea",collaborator
"Elias, Lee Ann",collaborator
"Laing, Linda",collaborator
"Poteet, Susan",collaborator
"Taylor, Susan",collaborator
"Marchessault, Jovette",author
"Lafleur, Marie",author
"Mintz, Chavah",author
"Cameron, Anne",author
"Wyland, Francie",author
"Sand, Cy-Thea",author
"Schendlinger, Mary",author
"Rooney, Frances",author
"Creighton, Jane",poet
"Brossard, Nicole",poet
"Mcmillin, Jan",poet
"Yvon, Josée",poet
"Quigley, Ellen",poet
"Rule, Jane",author
"Poteet, Susan",author
"Cole, Susan G.",author
"Sturman, Susan",author
"Bell, Gay",collaborator
"Godard, Barbara",collaborator
"Guay, Réjeanne",collaborator
"Klein, Yvonne",collaborator
"Paxton, Maureen",illustrator
"Leduc, Lucile",photographer
"Sturman, Susan",illustrator
"Sturman, Susan",designer
"Pearson, Ann",photographer
"Corinne, Tee A.",photographer
"Block, Sheila",editor
"Higdon, Christine",editor
"Silvera, Makeda",editor
"Waring, Wendy",editor
"Casper, Claudia",collaborator
"Elias, Lee Ann",collaborator
"Elliot, Martha",collaborator
"Fulford, Margaret",collaborator
"Furgiuele, Rita",collaborator
"Godfree, Pamela",collaborator
"Goldberg, Hinda",collaborator
"Keir, Alex",collaborator
"Laing, Linda",collaborator
"McWatt, Tessa",collaborator
"Nixon, Anne",collaborator
"Patterson, Janet",collaborator
"Poteet, Susan",collaborator
"Tregebov, Rhea",collaborator
"Visser, Carla",collaborator
"Fernie, Lynne",illustrator
"Geltner, Gail",illustrator
"Graham, Heather",illustrator
"Harvey, Lynn",illustrator
"Klunder, Barbara",illustrator
"Maclennan, Joss",illustrator
"Paxton, Maureen",illustrator
"Sturman, Susan",illustrator
"Wortsman, Wendy",illustrator
"Zgodzinski, Rose",illustrator
"Bannerji, Himani",author
"Brand, Dionne",author
"Dernoi, Christine",author
"Freeman, Victoria",author
"Lambert, Claudia",author
"McLain, Janice",author
"McWatt, Tessa",author
"Meigs, Mary",author
"Schulman, Sarah",author
"Shipton, Susan",author
"Shaw, Joan Fern",author
"Mahalek, Gina",editor
"Godfree, Pamela",collaborator
"Fernie, Lynne",collaborator
"Tregebov, Rhea",collaborator
"Gautreau, Suzanne",collaborator
"Gormley, Jo-Ann",collaborator
"Block, Sheila",collaborator
"Lee, Bibbi",translator
"Patterson, Janet",collaborator
"Elias, Lee Ann",collaborator
"Laing, Linda",collaborator
"Poteet, Susan",collaborator
"Fraticelli, Rina",collaborator
"Douglas-Drinkwater, Susan",collaborator
"Gupta, Nila",collaborator
"Mahalek, Gina",author
"Maclennan, Joss",collaborator
"Silvera, Makeda",editor
"Gustafson, Linda",collaborator
"Higdon, Christine",collaborator
"Casper, Claudia",collaborator
"Draaisma, Muriel",collaborator
"Elliott, Martha",collaborator
"Martin, Stephanie",designer
"Keir, Alex",collaborator
"Philip, Marlene",collaborator
"Martin, Stephanie",collaborator
"Sturman, Susan",collaborator
"Wyndels, Lisa",collaborator
"Iserhoff, Juliette",collaborator
"Walker, Merv",collaborator
"Brand, Dionne",author
"Mays, Raymina",author
"Nedreaas, Torborg",author
"Buckaway, Catherine",author
"Creighton, Jane",poet
"Nerman, Lauri",poet
"Philip, Marlene",poet
"McAdam, Rhona",poet
"Wallace, Bronwen",poet
"Fertig, Mona",poet
"Johnson, Nancy",poet
"Tregebov, Rhea",poet
"Wilson, Barbara",poet
"Roja, Clarita",poet
"Willey, Margaret",poet
"Philip, Marlene",author
"Silvera, Makeda",author
"Rubess, Banuta",author
"Doyle, Judith",author
"King, E. Helena",author
"Tregebov, Rhea",author
"Maclennan, Joss",illustrator
"Hubert, April",collaborator
"Nixon, Anne",collaborator
"Atin, Tracey",collaborator
"Dennis, Marie",collaborator
"Schlosser, Paul",collaborator
"Singh, Pramila",collaborator
"Fernie, Lynne",collaborator
"Godfree, Pamela",collaborator
"Hoffman, Edie",collaborator
"Fraticelli, Rina",collaborator
"Robinson, Gillian",collaborator
"Tregebov, Rhea",collaborator
"Gautreau, Suzanne",collaborator
"Smart, Carolyn",collaborator
"Gormley, Jo-Ann",collaborator
"Block, Sheila",collaborator
"Taylor, Susan",collaborator
"Maclennan, Joss",collaborator
"Moulton, Carlyn",collaborator
"Patterson, Janet",collaborator
"Artand, Azélie Zee",poet
"Sturman, Susan",collaborator
"Elias, Lee Ann",collaborator
"Laing, Linda",collaborator
"Poteet, Susan",collaborator
"Taylor, Susan",collaborator
"Donegan, Rosemary",author
"Mason, Joyce",author
"Armatage, Kay",author
"Moulton, Carlyn",author
"Steele, Lisa",author
"Burstyn, Varda",author
"Conde, Carole",author
"Baert, Renee",author
"Nelson, Sharon H.",author
"Douglas-Drinkwater, Susan",collaborator
"Gupta, Nila",collaborator
"Mahalek, Gina",collaborator
"Nixon, Anne",collaborator
"Silvera, Makeda",collaborator
"Gustafson, Linda",collaborator
"Higdon, Christine",collaborator
"Nelson, Sharon H.",collaborator
"Wilcox, Beth",collaborator
"Casper, Claudia",collaborator
"Draaisma, Muriel",collaborator
"Wyndels, Lisa",collaborator
"Stermac, Daria",collaborator
